CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17590,2,3,1468.02,2,Regular Customers
17591,73,7,2203.67,2,Regular Customers
17593,4,5,3923.86,0,High-Value Customers
17594,85,2,993.18,2,Regular Customers
17595,12,2,386.69,2,Regular Customers
17596,23,7,2806.69,0,High-Value Customers
17597,214,1,2044.3700000000001,1,At-Risk Customers
17600,18,1,161.67000000000002,1,At-Risk Customers
17601,239,1,116.00999999999999,1,At-Risk Customers
17602,2,6,5054.42,0,High-Value Customers
17603,78,1,394.72,1,At-Risk Customers
17604,217,2,309.36,1,At-Risk Customers
17608,33,2,191.99,1,At-Risk Customers
17609,41,5,1105.78,2,Regular Customers
17611,7,15,3961.12,0,High-Value Customers
17612,53,6,2048.45,2,Regular Customers
17613,23,14,4544.55,0,High-Value Customers
17614,57,1,386.32,1,At-Risk Customers
17615,130,3,329.6,1,At-Risk Customers
17616,174,3,571.1999999999999,1,At-Risk Customers
17618,6,3,930.28,2,Regular Customers
17619,312,1,214.37,1,At-Risk Customers
17620,60,1,81.44,1,At-Risk Customers
17621,21,3,1379.9,2,Regular Customers
17623,33,1,527.0500000000001,1,At-Risk Customers
17624,15,2,843.48,2,Regular Customers
17625,18,4,2020.4,2,Regular Customers
17628,81,1,75.75,1,At-Risk Customers
17629,6,8,1814.12,0,High-Value Customers
17630,170,2,503.59999999999997,1,At-Risk Customers
17631,2,3,528.33,2,Regular Customers
17633,31,4,1324.84,2,Regular Customers
17634,36,9,2358.59,0,High-Value Customers
17636,19,1,285.56,1,At-Risk Customers
17637,31,2,547.0600000000001,2,Regular Customers
17639,276,1,108.5,1,At-Risk Customers
17640,87,1,621.66,1,At-Risk Customers
17642,120,2,712.29,1,At-Risk Customers
17643,373,1,101.55,1,At-Risk Customers
17644,1,11,2895.64,0,High-Value Customers
17646,219,3,1008.39,1,At-Risk Customers
17647,65,1,133.06,1,At-Risk Customers
17648,61,4,1797.5,2,Regular Customers
17649,138,1,868.49,1,At-Risk Customers
17650,21,1,166.08,1,At-Risk Customers
17651,12,10,3945.0,0,High-Value Customers
17652,25,12,4867.72,0,High-Value Customers
17653,37,4,1207.56,2,Regular Customers
17654,277,1,117.55,1,At-Risk Customers
17655,11,7,2638.94,0,High-Value Customers
17656,73,5,1674.69,2,Regular Customers
17658,26,2,595.42,2,Regular Customers
17659,17,12,2999.46,0,High-Value Customers
17660,141,1,178.75,1,At-Risk Customers
17663,26,7,1802.91,2,Regular Customers
17664,19,2,604.64,2,Regular Customers
17666,4,2,728.16,2,Regular Customers
17667,66,5,2055.51,2,Regular Customers
17668,1,2,347.75,2,Regular Customers
17669,43,7,3406.7200000000003,0,High-Value Customers
17670,228,1,205.7,1,At-Risk Customers
17671,16,4,1572.71,2,Regular Customers
17672,50,2,3178.17,2,Regular Customers
17673,2,6,1594.97,0,High-Value Customers
17674,74,2,551.04,1,At-Risk Customers
17675,1,31,20374.28,0,High-Value Customers
17676,4,6,1371.18,0,High-Value Customers
17677,2,30,16345.38,0,High-Value Customers
17678,264,1,298.11,1,At-Risk Customers
17679,53,2,1992.1100000000001,2,Regular Customers
17680,24,1,184.4,1,At-Risk Customers
17682,10,6,2474.33,0,High-Value Customers
17684,44,1,239.41,1,At-Risk Customers
17685,17,7,3155.83,0,High-Value Customers
17686,7,7,5739.46,0,High-Value Customers
17690,30,15,4726.8,0,High-Value Customers
17691,358,2,290.40000000000003,1,At-Risk Customers
17692,127,4,740.9399999999999,2,Regular Customers
17693,137,1,200.47,1,At-Risk Customers
17694,142,1,283.12,1,At-Risk Customers
17695,132,2,765.34,1,At-Risk Customers
17696,38,8,2285.71,0,High-Value Customers
17697,236,1,338.95,1,At-Risk Customers
17698,261,1,154.95,1,At-Risk Customers
17700,17,4,2534.64,2,Regular Customers
17701,253,1,417.95,1,At-Risk Customers
17702,30,4,1824.37,2,Regular Customers
17703,35,3,798.74,2,Regular Customers
17704,169,2,885.19,1,At-Risk Customers
17705,3,9,1823.52,0,High-Value Customers
17706,4,17,10504.49,0,High-Value Customers
17707,185,2,152.4,1,At-Risk Customers
17708,188,2,263.33,1,At-Risk Customers
17709,170,1,137.45,1,At-Risk Customers
17711,11,2,385.1,2,Regular Customers
17712,45,1,522.91,1,At-Risk Customers
17714,321,1,153.0,1,At-Risk Customers
17715,201,1,326.4,1,At-Risk Customers
17716,23,11,5655.99,0,High-Value Customers
17718,232,1,139.35,1,At-Risk Customers
17719,38,15,5396.04,0,High-Value Customers
17720,26,4,1195.94,2,Regular Customers
17722,96,4,2424.04,2,Regular Customers
17723,127,6,3276.4000000000005,2,Regular Customers
17724,71,3,1033.0,2,Regular Customers
17725,16,11,3439.08,0,High-Value Customers
17727,15,1,1060.25,2,Regular Customers
17728,4,3,2876.01,2,Regular Customers
17730,3,13,5298.4800000000005,0,High-Value Customers
17731,79,4,1240.11,2,Regular Customers
17732,373,1,303.97,1,At-Risk Customers
17733,39,2,692.19,2,Regular Customers
17734,54,3,700.63,2,Regular Customers
17735,2,19,13110.02,0,High-Value Customers
17736,9,3,377.44,2,Regular Customers
17737,9,2,168.24,2,Regular Customers
17738,19,4,1879.05,2,Regular Customers
17739,12,7,2791.35,0,High-Value Customers
17742,113,2,355.11,1,At-Risk Customers
17744,4,6,2322.4,0,High-Value Customers
17746,240,1,110.25,1,At-Risk Customers
17747,113,1,71.4,1,At-Risk Customers
17749,178,2,674.52,1,At-Risk Customers
17750,5,9,1710.45,0,High-Value Customers
17752,359,1,80.64,1,At-Risk Customers
17754,1,5,1664.65,0,High-Value Customers
17757,1,30,5593.39,0,High-Value Customers
17758,19,8,3408.2000000000003,0,High-Value Customers
17759,17,3,819.96,2,Regular Customers
17760,22,2,287.59,2,Regular Customers
17761,33,1,712.78,2,Regular Customers
17763,263,1,15.0,1,At-Risk Customers
17764,51,2,772.55,2,Regular Customers
17765,159,3,367.63,1,At-Risk Customers
17767,15,1,271.2,2,Regular Customers
17768,8,3,2081.9,2,Regular Customers
17769,13,10,3957.43,0,High-Value Customers
17770,199,5,1143.27,2,Regular Customers
17771,57,2,245.81,1,At-Risk Customers
17772,11,2,173.45,2,Regular Customers
17774,97,4,1213.73,2,Regular Customers
17775,255,1,56.4,1,At-Risk Customers
17777,25,3,647.56,2,Regular Customers
17779,21,3,650.32,2,Regular Customers
17781,159,2,188.02,1,At-Risk Customers
17783,72,2,283.47,1,At-Risk Customers
17785,53,1,131.94,1,At-Risk Customers
17786,85,2,266.85,1,At-Risk Customers
17787,153,4,1817.54,2,Regular Customers
17788,74,2,1117.9,2,Regular Customers
17789,281,1,225.9,1,At-Risk Customers
17790,27,14,1964.3,0,High-Value Customers
17791,30,1,106.1,1,At-Risk Customers
17793,25,1,300.34,1,At-Risk Customers
17795,180,2,342.83,1,At-Risk Customers
17796,40,4,690.0,2,Regular Customers
17797,22,3,780.43,2,Regular Customers
17799,22,10,3039.17,0,High-Value Customers
17800,37,9,1187.21,2,Regular Customers
17802,82,3,1285.04,2,Regular Customers
17805,74,1,512.31,1,At-Risk Customers
17806,11,1,546.04,2,Regular Customers
17809,16,12,5411.91,0,High-Value Customers
17811,4,39,7761.82,0,High-Value Customers
17812,13,4,699.81,2,Regular Customers
17813,14,5,1698.07,2,Regular Customers
17816,37,4,36.56,1,At-Risk Customers
17817,4,3,387.68,2,Regular Customers
17819,72,7,3704.87,0,High-Value Customers
17824,51,1,298.4,1,At-Risk Customers
17827,5,5,1987.33,0,High-Value Customers
17828,23,4,1820.09,2,Regular Customers
17829,299,1,889.24,1,At-Risk Customers
17830,2,3,398.7,2,Regular Customers
17831,33,1,35.400000000000006,1,At-Risk Customers
17832,50,1,155.37,1,At-Risk Customers
17835,3,3,342.24,2,Regular Customers
17836,47,1,110.21000000000001,1,At-Risk Customers
17837,42,8,1541.23,2,Regular Customers
17838,27,5,2720.8,2,Regular Customers
17839,42,1,318.15,1,At-Risk Customers
17841,2,124,40519.84,0,High-Value Customers
17843,303,1,205.48,1,At-Risk Customers
17844,107,1,51.559999999999995,1,At-Risk Customers
17846,85,1,2033.1,2,Regular Customers
17848,81,9,901.1999999999999,2,Regular Customers
17849,218,4,605.8000000000001,1,At-Risk Customers
17850,372,34,5391.21,0,High-Value Customers
17852,12,2,114.34,2,Regular Customers
17854,185,2,311.26,1,At-Risk Customers
17855,373,1,208.97,1,At-Risk Customers
17856,2,4,1418.03,2,Regular Customers
17857,4,23,26879.04,0,High-Value Customers
17858,6,12,5140.66,0,High-Value Customers
17859,305,1,141.92000000000002,1,At-Risk Customers
17860,369,1,226.45000000000002,1,At-Risk Customers
17861,3,8,2097.88,0,High-Value Customers
17862,324,1,330.9,1,At-Risk Customers
17863,59,6,3160.0,2,Regular Customers
17864,13,3,554.85,2,Regular Customers
17865,31,20,10526.32,0,High-Value Customers
17866,143,1,329.65,1,At-Risk Customers
17867,30,6,1157.8700000000001,2,Regular Customers
17869,107,5,428.18,2,Regular Customers
17870,2,12,1865.89,0,High-Value Customers
17871,205,1,155.9,1,At-Risk Customers
17873,80,5,1848.96,2,Regular Customers
17874,185,6,683.46,2,Regular Customers
17877,170,1,237.61,1,At-Risk Customers
17878,44,1,379.45,1,At-Risk Customers
17879,174,1,178.51999999999998,1,At-Risk Customers
17880,365,1,458.92,1,At-Risk Customers
17881,304,1,133.35000000000002,1,At-Risk Customers
17883,3,4,664.34,2,Regular Customers
17884,4,4,695.0699999999999,2,Regular Customers
17885,12,1,156.34,1,At-Risk Customers
17886,32,3,869.28,2,Regular Customers
17887,129,1,111.35,1,At-Risk Customers
17888,21,8,716.0,2,Regular Customers
17889,212,2,201.37,1,At-Risk Customers
17890,323,2,586.89,1,At-Risk Customers
17891,162,1,203.85999999999999,1,At-Risk Customers
17892,56,3,244.1,1,At-Risk Customers
17893,225,1,107.21,1,At-Risk Customers
17894,72,8,1118.96,2,Regular Customers
17895,44,1,95.45,1,At-Risk Customers
17896,23,1,256.32,1,At-Risk Customers
17897,173,3,541.8100000000001,1,At-Risk Customers
17898,85,2,152.06,1,At-Risk Customers
17899,159,1,154.55,1,At-Risk Customers
17900,190,2,112.19999999999999,1,At-Risk Customers
17901,29,1,110.38,1,At-Risk Customers
17904,21,1,181.07,1,At-Risk Customers
17905,71,4,798.99,2,Regular Customers
17906,247,1,72.9,1,At-Risk Customers
17908,374,1,232.03,1,At-Risk Customers
17911,9,1,366.23,2,Regular Customers
17912,310,5,310.06,1,At-Risk Customers
17913,59,2,408.65,1,At-Risk Customers
17914,4,1,329.36,2,Regular Customers
17917,45,3,335.03,2,Regular Customers
17919,88,1,1304.04,1,At-Risk Customers
17920,4,17,4119.5,0,High-Value Customers
17921,64,4,820.23,2,Regular Customers
17923,282,1,207.50000000000003,1,At-Risk Customers
17924,12,7,2962.5,0,High-Value Customers
17925,373,1,244.08,1,At-Risk Customers
17926,133,2,397.29,1,At-Risk Customers
17928,45,2,212.54,1,At-Risk Customers
17929,11,4,843.0,2,Regular Customers
17930,36,5,1740.48,2,Regular Customers
17931,134,2,408.36,1,At-Risk Customers
17932,29,3,1331.57,2,Regular Customers
17934,52,2,704.25,2,Regular Customers
17935,138,2,145.79,1,At-Risk Customers
17936,5,1,380.13,2,Regular Customers
17937,9,7,4301.22,0,High-Value Customers
17939,160,1,99.14,1,At-Risk Customers
17940,49,10,4020.04,0,High-Value Customers
17941,131,1,304.56,1,At-Risk Customers
17942,8,1,77.50000000000001,1,At-Risk Customers
17946,233,2,149.57999999999998,1,At-Risk Customers
17947,37,1,176.68,1,At-Risk Customers
17948,147,1,358.56000000000006,1,At-Risk Customers
17949,1,45,58510.48,0,High-Value Customers
17950,72,3,482.2,2,Regular Customers
17951,40,3,1008.5400000000001,2,Regular Customers
17954,5,12,2314.13,0,High-Value Customers
17955,199,4,557.3,1,At-Risk Customers
17956,249,1,12.75,1,At-Risk Customers
17957,66,1,111.68,1,At-Risk Customers
17958,117,1,508.4599999999999,1,At-Risk Customers
17960,171,1,73.78,1,At-Risk Customers
17961,21,39,1296.44,0,High-Value Customers
17962,142,1,102.41,1,At-Risk Customers
17964,32,2,463.21,2,Regular Customers
17965,38,14,2599.19,0,High-Value Customers
17966,38,5,1098.43,2,Regular Customers
17967,372,1,112.27,1,At-Risk Customers
17968,374,1,265.1,1,At-Risk Customers
17969,166,2,228.2,1,At-Risk Customers
17970,211,1,562.79,1,At-Risk Customers
17972,242,1,135.19,1,At-Risk Customers
17973,52,1,337.04,1,At-Risk Customers
17974,25,3,703.99,2,Regular Customers
17975,15,13,4483.26,0,High-Value Customers
17976,372,1,321.79,1,At-Risk Customers
17977,29,1,288.14,1,At-Risk Customers
17978,365,1,300.91999999999996,1,At-Risk Customers
17979,36,4,732.41,2,Regular Customers
17980,166,3,811.45,1,At-Risk Customers
17984,145,1,152.68,1,At-Risk Customers
17985,22,1,631.35,2,Regular Customers
17986,56,1,20.8,1,At-Risk Customers
17987,185,1,198.57,1,At-Risk Customers
17988,12,7,201.12,2,Regular Customers
17990,237,3,630.84,1,At-Risk Customers
17991,225,2,93.35,1,At-Risk Customers
17994,122,4,674.89,2,Regular Customers
17995,282,1,76.1,1,At-Risk Customers
17997,74,8,1962.46,2,Regular Customers
17999,37,2,380.39,2,Regular Customers
18001,12,2,415.13,2,Regular Customers
18004,362,1,157.92,1,At-Risk Customers
18005,4,2,226.47,2,Regular Customers
18006,23,1,444.68,2,Regular Customers
18008,70,9,2116.19,0,High-Value Customers
18009,235,1,247.39,1,At-Risk Customers
18010,257,1,174.8,1,At-Risk Customers
18011,373,1,102.78999999999999,1,At-Risk Customers
18013,155,2,187.29,1,At-Risk Customers
18014,28,1,162.22,1,At-Risk Customers
18015,4,1,120.03,2,Regular Customers
18016,32,5,1477.66,2,Regular Customers
18017,81,3,523.0,2,Regular Customers
18018,108,2,122.14,1,At-Risk Customers
18019,52,1,38.45,1,At-Risk Customers
18022,36,1,612.72,2,Regular Customers
18024,153,2,389.78,1,At-Risk Customers
18027,99,1,115.31,1,At-Risk Customers
18030,4,2,230.64999999999998,2,Regular Customers
18032,334,1,73.5,1,At-Risk Customers
18033,65,1,93.82000000000001,1,At-Risk Customers
18034,22,2,418.68,2,Regular Customers
18035,36,3,713.89,2,Regular Customers
18036,32,3,403.12,2,Regular Customers
18037,154,6,70.02,1,At-Risk Customers
18040,19,2,357.20000000000005,2,Regular Customers
18041,12,21,4097.37,0,High-Value Customers
18042,54,1,165.04999999999998,1,At-Risk Customers
18043,25,3,529.29,2,Regular Customers
18044,4,10,2088.6,0,High-Value Customers
18045,45,1,178.34,1,At-Risk Customers
18048,203,2,172.29000000000002,1,At-Risk Customers
18050,359,1,74.4,1,At-Risk Customers
18053,71,1,300.02,1,At-Risk Customers
18055,7,10,6761.34,0,High-Value Customers
18056,288,1,363.65,1,At-Risk Customers
18058,10,1,170.16,2,Regular Customers
18059,23,3,306.46,2,Regular Customers
18061,22,10,2119.41,0,High-Value Customers
18062,173,3,720.52,1,At-Risk Customers
18064,133,2,814.0,1,At-Risk Customers
18065,6,14,2392.83,0,High-Value Customers
18066,75,1,318.0,1,At-Risk Customers
18067,40,1,396.33,1,At-Risk Customers
18068,289,1,101.69999999999999,1,At-Risk Customers
18069,26,5,2009.24,2,Regular Customers
18071,258,2,453.0,1,At-Risk Customers
18072,186,1,247.44,1,At-Risk Customers
18073,114,12,3859.82,0,High-Value Customers
18074,374,1,489.6,1,At-Risk Customers
18075,23,10,2611.75,0,High-Value Customers
18077,8,11,2584.41,0,High-Value Customers
18078,217,2,336.13,1,At-Risk Customers
18079,45,4,3613.15,2,Regular Customers
18080,19,2,1231.5,2,Regular Customers
18081,36,3,343.45,2,Regular Customers
18082,26,1,680.84,2,Regular Customers
18084,16,1,90.47999999999999,1,At-Risk Customers
18085,330,2,689.95,1,At-Risk Customers
18086,274,1,101.34,1,At-Risk Customers
18087,98,2,4055.7199999999993,2,Regular Customers
18088,61,1,166.03,1,At-Risk Customers
18092,2,11,9068.26,0,High-Value Customers
18093,93,4,2106.52,2,Regular Customers
18094,82,7,3017.3,2,Regular Customers
18095,313,2,580.0500000000001,1,At-Risk Customers
18096,12,3,849.06,2,Regular Customers
18097,8,6,2662.4,0,High-Value Customers
18099,127,1,168.31,1,At-Risk Customers
18101,11,2,222.4,2,Regular Customers
18102,1,60,259657.3,0,High-Value Customers
18104,37,1,754.64,2,Regular Customers
18105,38,1,113.48000000000002,1,At-Risk Customers
18106,330,1,421.9,1,At-Risk Customers
18108,254,1,271.0,1,At-Risk Customers
18109,2,26,8004.92,0,High-Value Customers
18110,20,1,198.8,1,At-Risk Customers
18112,12,2,352.69,2,Regular Customers
18113,369,1,76.32000000000001,1,At-Risk Customers
18114,290,1,220.1,1,At-Risk Customers
18116,68,8,1403.1100000000001,2,Regular Customers
18117,26,1,315.65,1,At-Risk Customers
18118,11,26,5625.08,0,High-Value Customers
18119,368,1,180.7,1,At-Risk Customers
18120,214,1,111.15,1,At-Risk Customers
18121,149,2,653.3,1,At-Risk Customers
18122,8,6,1793.06,0,High-Value Customers
18123,24,2,574.4399999999999,2,Regular Customers
18125,30,4,1131.75,2,Regular Customers
18126,61,1,200.92000000000002,1,At-Risk Customers
18127,19,3,347.08,2,Regular Customers
18129,243,1,112.55000000000001,1,At-Risk Customers
18130,15,3,1059.39,2,Regular Customers
18133,212,1,931.4999999999999,1,At-Risk Customers
18135,29,5,681.9100000000001,2,Regular Customers
18136,63,3,784.33,2,Regular Customers
18138,295,1,152.65,1,At-Risk Customers
18139,18,6,8438.34,0,High-Value Customers
18142,157,2,1019.52,1,At-Risk Customers
18143,117,2,1000.16,1,At-Risk Customers
18144,8,12,2888.75,0,High-Value Customers
18145,13,4,2861.55,2,Regular Customers
18146,141,2,160.35000000000002,1,At-Risk Customers
18147,46,2,179.33999999999997,1,At-Risk Customers
18149,51,3,612.0799999999999,2,Regular Customers
18150,32,3,566.58,2,Regular Customers
18151,135,2,653.35,1,At-Risk Customers
18154,3,2,399.19,2,Regular Customers
18155,75,3,371.62,1,At-Risk Customers
18156,13,2,675.64,2,Regular Customers
18158,9,2,453.4,2,Regular Customers
18159,301,1,530.15,1,At-Risk Customers
18160,57,2,638.0600000000001,2,Regular Customers
18161,15,5,1618.69,2,Regular Customers
18164,37,1,399.65000000000003,1,At-Risk Customers
18165,177,1,302.46000000000004,1,At-Risk Customers
18167,23,3,1384.8600000000001,2,Regular Customers
18168,176,6,1160.04,2,Regular Customers
18169,61,1,202.65,1,At-Risk Customers
18170,33,3,980.31,2,Regular Customers
18171,59,5,1231.31,2,Regular Customers
18172,15,20,7561.68,0,High-Value Customers
18173,87,4,2106.84,2,Regular Customers
18174,7,1,104.0,1,At-Risk Customers
18176,358,1,476.35,1,At-Risk Customers
18177,31,6,1340.8700000000001,2,Regular Customers
18178,129,4,1590.81,2,Regular Customers
18179,9,6,1793.17,0,High-Value Customers
18180,5,6,1843.75,0,High-Value Customers
18181,24,1,366.85,1,At-Risk Customers
18183,227,2,632.07,1,At-Risk Customers
18184,15,1,49.8,1,At-Risk Customers
18185,249,1,304.25,1,At-Risk Customers
18188,15,3,2001.04,2,Regular Customers
18189,78,2,1090.24,2,Regular Customers
18190,192,2,284.46000000000004,1,At-Risk Customers
18191,262,1,207.79999999999998,1,At-Risk Customers
18192,72,1,957.97,1,At-Risk Customers
18193,165,1,243.76,1,At-Risk Customers
18194,82,1,973.8399999999999,1,At-Risk Customers
18196,95,2,686.63,1,At-Risk Customers
18198,4,17,5425.56,0,High-Value Customers
18200,106,1,150.35,1,At-Risk Customers
18202,200,3,1396.99,2,Regular Customers
18203,157,1,160.42000000000002,1,At-Risk Customers
18204,71,3,1975.35,2,Regular Customers
18205,36,2,517.36,2,Regular Customers
18209,29,1,139.10000000000002,1,At-Risk Customers
18210,2,6,2621.38,0,High-Value Customers
18211,26,5,600.07,2,Regular Customers
18212,326,1,216.07,1,At-Risk Customers
18213,237,1,232.48000000000002,1,At-Risk Customers
18215,89,1,299.34000000000003,1,At-Risk Customers
18216,31,1,481.75,1,At-Risk Customers
18217,29,2,621.75,2,Regular Customers
18218,211,2,641.92,1,At-Risk Customers
18219,3,10,2069.77,0,High-Value Customers
18220,227,1,305.28000000000003,1,At-Risk Customers
18221,22,5,1041.61,2,Regular Customers
18222,93,1,443.0,1,At-Risk Customers
18223,5,14,6484.54,0,High-Value Customers
18224,264,1,158.95000000000002,1,At-Risk Customers
18225,3,12,5504.96,0,High-Value Customers
18226,44,11,5228.05,0,High-Value Customers
18227,218,1,93.75,1,At-Risk Customers
18228,57,2,779.9,2,Regular Customers
18229,12,20,7276.900000000001,0,High-Value Customers
18230,9,7,2810.2000000000003,0,High-Value Customers
18231,192,5,2071.77,2,Regular Customers
18232,82,4,592.97,2,Regular Customers
18233,326,1,440.0,1,At-Risk Customers
18235,72,3,1796.48,2,Regular Customers
18236,30,6,882.24,2,Regular Customers
18237,3,5,987.1,2,Regular Customers
18239,219,5,1561.6100000000001,2,Regular Customers
18240,46,1,422.58,1,At-Risk Customers
18241,10,17,2073.09,0,High-Value Customers
18242,72,4,2232.4900000000002,2,Regular Customers
18245,7,7,2567.06,0,High-Value Customers
18246,24,2,596.1,2,Regular Customers
18248,123,2,804.02,1,At-Risk Customers
18249,17,1,95.34,1,At-Risk Customers
18250,310,1,349.27,1,At-Risk Customers
18251,87,1,4314.72,2,Regular Customers
18252,51,2,518.27,2,Regular Customers
18255,89,1,103.3,1,At-Risk Customers
18257,39,8,2337.63,0,High-Value Customers
18259,25,3,2338.6000000000004,2,Regular Customers
18260,173,6,2628.35,2,Regular Customers
18261,43,2,324.24,1,At-Risk Customers
18262,140,1,149.48,1,At-Risk Customers
18263,26,3,1213.1599999999999,2,Regular Customers
18265,72,2,801.51,2,Regular Customers
18268,134,1,25.5,1,At-Risk Customers
18269,366,1,168.6,1,At-Risk Customers
18270,38,2,283.15,1,At-Risk Customers
18272,3,6,3078.58,0,High-Value Customers
18273,2,3,204.0,2,Regular Customers
18274,30,1,175.92,1,At-Risk Customers
18276,44,1,335.86,1,At-Risk Customers
18277,58,1,110.38,1,At-Risk Customers
18278,74,1,173.9,1,At-Risk Customers
18280,278,1,180.60000000000002,1,At-Risk Customers
18281,181,1,80.82,1,At-Risk Customers
18282,8,2,178.05,2,Regular Customers
18283,4,16,2045.53,0,High-Value Customers
18287,43,3,1837.28,2,Regular Customers
